FamilyName	Subfamily	Tribe	Genus	Species	HostFamily	HostGenus	HostSpecies	HostCommonName
Aphrophoridae	Aphrophorinae	Aphrophorini	Aphrophora	parallella	Fagaceae	Quercus	sp	NULL
Miridae	Mirinae	Mirini	Neolygus	omnivagus	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Telamonini	Telamona	reclivata	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Telamonini	Telamona	decorata	Fagaceae	Quercus	falcata	NULL
Issidae	Issinae	Thioniini	Thionia	elliptica	Fagaceae	Quercus	rubra	NULL
Pentatomidae	Asopinae	Asopini	Podisus	modestus	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuliginosus	Fagaceae	Quercus	laurifolia	NULL
Membracidae	Smiliinae	Smiliini	Smilia	camelus	Fagaceae	Quercus	laurifolia	NULL
Membracidae	Smiliinae	Smiliini	Archasia	auriculata	Fagaceae	Quercus	nigra	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	ovatus				oak
Membracidae	Smiliinae	Smiliini	Ophiderma	pubescens	Fagaceae	Quercus	prinus	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	acuminatus	Fagaceae	Quercus	palustris	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	clarus	Fagaceae	Quercus	sp	NULL
Miridae	Deraeocorinae	Hyaliodini	Hyaliodes	harti	Fagaceae	Quercus	stellata	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	stimulea	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	tuberosus				oak
Membracidae	Smiliinae	Smiliini	Smilia	fasciata	Fagaceae	Quercus	marilandica	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	stimulea	Fagaceae	Quercus	nigra	NULL
Pentatomidae	Asopinae	none	Stiretrus	anchorago				oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuliginosus				red oak
Membracidae	Smiliinae	Smiliini	Smilia	fasciata				willow oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	auroreus	Fagaceae	Quercus	sp	NULL
Tingidae	Tinginae	Tingini	Corythucha	arcuata	Fagaceae	Quercus	rubra	red oak
Membracidae	Smiliinae	Smiliini	Ophiderma	evelyna	Fagaceae	Quercus	palustris	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	salamandra	Fagaceae	Quercus	palustris	NULL
Membracidae	Smiliinae	Polyglyptini	Entylia	carinata	Fagaceae	Quercus	marilandica	NULL
Membracidae	Smiliinae	Smiliini	Smilia	fasciata	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	evelyna	Fagaceae	Quercus	laurifolia	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	brevitylus	Fagaceae	Quercus	sp	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	nebulosus	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	muticus	Fagaceae	Quercus	levis	NULL
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	alba	oak
Membracidae	Smiliinae	Smiliini	Smilia	camelus	Fagaceae	Quercus	laevis	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus	Fagaceae	Quercus	laevis	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	pubescens	Fagaceae	Quercus	laeve	NULL
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	margaretta	NULL
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	laevis	NULL
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	incana	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	inermis	Fagaceae	Quercus	marilandica	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	ovatus	Fagaceae	Quercus	laevis	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	tuberosus	Fagaceae	Quercus	marilandica	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	flavicephala	Fagaceae	Quercus	incana	NULL
Tingidae	Tinginae	Tingini	Corythucha	arcuata	Fagaceae	Quercus	margaretta	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	pubescens	Fagaceae	Quercus	phellos	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	muticus	Fagaceae	Quercus	nigra	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	clarus	Fagaceae	Quercus	marilandica	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	ovatus	Fagaceae	Quercus	marilandica	NULL
Membracidae	Smiliinae	Smiliini	Smilia	camelus	Fagaceae	Quercus	marilandica	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus	Fagaceae	Quercus	veluntia	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	funkhouseri	Fagaceae	Quercus		NULL
Miridae	Phylinae	Phylini	Atractotomus	miniatus	Fagaceae	Quercus	sp	oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	togatus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Smilia	fasciata	Fagaceae	Quercus	stellata	NULL
Pentatomidae	Pentatominae	Pentatomini	Dendrocoris	humeralis	Fagaceae	Quercus	stellata	NULL
Membracidae	Smiliinae	Smiliini	Smilia	fasciata	Fagaceae	Quercus	velutina	willow oak
Membracidae	Smiliinae	Micrutalini	Micrutalis	calva	Fagaceae	Quercus	phellos	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	tuberosus	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Smilia	fasciata	Fagaceae	Quercus	prinus	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	muticus	Fagaceae	Quercus	marilandica	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	tuberosus	Fagaceae	Quercus	margaritacea	NULL
Membracidae	Smiliinae	Telamonini	Telamona	monticola	Fagaceae	Quercus	margaretta	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	tuberosus	Fagaceae	Quercus	margaretta	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus	Fagaceae	Quercus	margaretta	NULL
Membracidae	Membracinae	Hoplophorionini	Platycotis	vittata	Fagaceae	Quercus	marilandica	NULL
Membracidae	Smiliinae	Ceresini	Spissistilus	festinus	Fagaceae	Quercus	falcata	NULL
Pentatomidae	Pentatominae	Pentatomini	Mormidea	lugens	Fagaceae	Quercus	sp	NULL
Coreidae	Coreinae	Acanthocephalini	Acanthocephala (Metapodiessa)	terminalis	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuliginosus	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Smilia	fasciata	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	salamandra	Fagaceae	Quercus	nigra	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	sayi	Fagaceae	Quercus	alba	NULL
Pentatomidae	Pentatominae	Halyini	Brochymena	quadripustulata	Fagaceae	Quercus	sp	white oak
Membracidae	Smiliinae	Smiliini	Ophiderma	flavicephala	Fagaceae	Quercus	rubra	red oak
Miridae	Mirinae	Mirini	Tropidosteptes	sp	Fagaceae	Quercus	garryana	NULL
Miridae	Mirinae	Mirini	Phytocoris	interspersus	Fagaceae	Quercus	garryana	NULL
Miridae	Phylinae	Phylini	Plagiognathus	lattini	Fagaceae	Quercus	garryana	NULL
Miridae	Orthotylinae	Orthotylini	Heterotoma	planicornis	Fagaceae	Quercus	garryana	NULL
Miridae	Orthotylinae	Orthotylini	Blepharidopterus	provancheri	Fagaceae	Quercus	garryana	NULL
Miridae	Mirinae	Mirini	Phytocoris	bituberis	Fagaceae	Quercus	garryana	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	fusifrons				oak
Miridae	Mirinae	Mirini	Agnocoris	sp				oak
Miridae	Phylinae	Phylini	Plagiognathus	sp	Fagaceae	Quercus	garryana	NULL
Cicadellidae	Deltocephalinae	Athysanini	Eutettix (Eutettix)	latus	Fagaceae	Quercus		NULL
Miridae	Mirinae	Mirini	Lygus	hesperus				oak
Miridae	Mirinae	Mirini	Phytocoris	aurora	Fagaceae	Quercus	garryana	NULL
Miridae	Phylinae	Phylini	Plagiognathus	chrysanthemi	Fagaceae	Quercus	garryana	NULL
Miridae	Mirinae	Mirini	Irbisia	serrata	Fagaceae	Quercus	garryana	NULL
Miridae	Mirinae	Mirini	Phytocoris	dumicola	Fagaceae	Quercus	garryana	NULL
Miridae	Mirinae	Mirini	Ectopiocerus	anthracinus	Fagaceae	Quercus	garryana	NULL
Miridae	Mirinae	Mirini	Phytocoris	fuscipennis	Fagaceae	Quercus	garryana	NULL
Miridae	Mirinae	Mirini	Phytocoris	sewardi	Fagaceae	Quercus	garryana	Oregon white oak
Miridae	Phylinae	Phylini	Pygovepres	vaccinicola	Fagaceae	Quercus	garryana	Oregon white oak
Miridae	Mirinae	Mirini	Irbisia	serrata	Fagaceae	Quercus	breweri	NULL
Membracidae	Smiliinae	Telamonini	Telamona	vestita	Fagaceae	Quercus	sp	oak
Aphididae	Thelaxinae	Thelaxinae_none	Thelaxes	californica	Fagaceae	Quercus	garryana	Garry oak
Membracidae	Smiliinae	Micrutalini	Micrutalis	occidentalis	Fagaceae	Quercus	garryana	NULL
Miridae	Mirinae	Mirini	Ectopiocerus	anthracinus	Fagaceae	Quercus	breweri	NULL
Miridae	Phylinae	Phylini	Tuxedo	susansolomonae	Fagaceae	Quercus	vaccinifolia	NULL
Miridae	Phylinae	Phylini	Pygovepres	vaccinicola	Fagaceae	Quercus	breweri	NULL
Miridae	Phylinae	Phylini	Ceratopsallus	pantherinus	Fagaceae	Quercus	chrysolepis	NULL
Miridae	Mirinae	Mirini	Phytocoris	sewardi	Fagaceae	Quercus	chrysolepis	NULL
Miridae	Phylinae	Phylini	Plagiognathus	lineatus	Fagaceae	Quercus	virginiana	NULL
Miridae	Mirinae	Mirini	Lygus	hesperus	Fagaceae	Quercus	garryana	NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsus	sp	Fagaceae	Quercus	garryana	NULL
Miridae	Phylinae	Pilophorini	Pilophorus	tibialis	Fagaceae	Quercus	garryana	NULL
Flatidae	Flatinae	Nephesini	Metcalfa	pruinosa	Fagaceae	Quercus	palustris	NULL
Cixiidae	Cixiinae	Cixiini	Cixius	coloepeum	Fagaceae	Quercus		NULL
Cixiidae	Cixiinae	Cixiini	Cixius	nervosus	Fagaceae	Quercus		NULL
Flatidae	Flatinae	Nephesini	Flatormenis	chloris	Fagaceae	Quercus	palustris	NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsus	modestus	Fagaceae	Quercus	coccinea	scarlet oak
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsus	modestus	Fagaceae	Quercus	palustris	oak
Miridae	Phylinae	Phylini	Plagiognathus	politus	Fagaceae	Quercus	palustris	NULL
Membracidae	Smiliinae	Smiliini	Archasia	belfragei				white oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	dixianus				white oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pallidifrontis				white oak
Aphididae	Calaphidinae	Panaphidini	Hoplochaitophorus	quercicola	Fagaceae	Quercus	sp	NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	granovskyi	Fagaceae	Quercus	rubra	red oak
Derbidae	Otiocerinae	Otiocerini	Otiocerus	coquebertii	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Atymna	querci	Fagaceae	Quercus	falcata	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	auroreus	Fagaceae	Quercus	falcata	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	lateralis	Fagaceae	Quercus	stellata	NULL
Issidae	Issinae	Thioniini	Thionia	simplex	Fagaceae	Quercus	sp	NULL
Issidae	Issinae	Thioniini	Thionia	elliptica	Fagaceae	Quercus	ilicifolia	NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsus	modestus	Fagaceae	Quercus	palustris	pin oak
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsus	fuscinus	Fagaceae	Quercus	palustris	NULL
Miridae	Isometopinae	Myiommini	Corticoris	signatus	Fagaceae	Quercus	palustris	NULL
Miridae	Isometopinae	Myiommini	Corticoris	sp	Fagaceae	Quercus	palustris	NULL
Miridae	Isometopinae	Myiommini	Myiomma	cixiiforme	Fagaceae	Quercus	palustris	NULL
Achilidae	Achilinae	Plectoderini	Catonia	carolina	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Telamonini	Telamona	monticola	Fagaceae	Quercus	sp	black oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	funkhouseri	Fagaceae	Quercus	prinus	chestnut oak
Miridae	Phylinae	Pilophorini	Pilophorus	setiger	Fagaceae	Quercus	ilicifolia	scrub oak
Pentatomidae	Pentatominae	Pentatomini	Acrosternum	hilare				oak
Acanthosomatidae	Acanthosomatinae	Acanthosomatini	Elasmucha	lateralis				oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	maculifrontis	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	intermedius	Fagaceae	Quercus		NULL
Miridae	Phylinae	Phylini	Hamatophylus	guttulosus	Fagaceae	Quercus	ilicifolia	NULL
Miridae	Phylinae	Pilophorini	Pilophorus	furvus	Fagaceae	Quercus	ilicifolia	NULL
Miridae	Phylinae	Pilophorini	Pilophorus	neoclavatus	Fagaceae	Quercus	ilicifolia	NULL
Miridae	Orthotylinae	Orthotylini	Schaffneria	pilophoroides	Fagaceae	Quercus	ilicifolia	NULL
Cicadellidae	Typhlocybinae	Typhlocybini	Typhlocyba	obligua				oak
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsus	rubricornis	Fagaceae	Quercus	palustris	pin oak
Miridae	Orthotylinae	Orthotylini	Reuteria	dobsoni	Fagaceae	Quercus	bicolor	NULL
Membracidae	Smiliinae	Telamonini	Telamona	monticola	Fagaceae	Quercus		NULL
Miridae	Orthotylinae	Orthotylini	Pseudoxenetus	regalis	Fagaceae	Quercus	velutina	NULL
Miridae	Deraeocorinae	Surinamellini	Eustictus	necopinus	Fagaceae	Quercus	sp	NULL
Miridae	Phylinae	Phylini	Plagiognathus	albatus	Fagaceae	Quercus	phellos	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	quercicola				bur oak
Miridae	Orthotylinae	Orthotylini	Reuteria	bifurcata	Fagaceae	Quercus	sp	oak
Derbidae	Cedusinae	Cedusini	Cedusa	vulgaris	Fagaceae	Quercus		NULL
Issidae	Issinae	Thioniini	Thionia	elliptica	Fagaceae	Quercus	velutina	NULL
Issidae	Issinae	Thioniini	Thionia	elliptica	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Ceresini	Tortistilus	abnormus	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Telamonini	Glossonotus	univittatus	Fagaceae	Quercus	falcata	NULL
Membracidae	Smiliinae	Telamonini	Glossonotus	univittatus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Micrutalini	Micrutalis	calva	Fagaceae	Quercus	alba	NULL
Miridae	Mirinae	Mirini	Metriorrhynchomiris	dislocatus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Atymna	querci				post oak
Membracidae	Smiliinae	Telamonini	Telamona	decorata	Fagaceae	Quercus	stellata	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	definita	Fagaceae	Quercus	imbricaria	NULL
Reduviidae	Harpactorinae	Apiomerini	Apiomerus	crassipes	Fagaceae	Quercus	sp	NULL
Cicadellidae	Typhlocybinae	Erythroneurini	Eratoneura	manus	Fagaceae	Quercus	prinus	NULL
Cicadellidae	Typhlocybinae	Erythroneurini	Eratoneura	unica	Fagaceae	Quercus	alba	NULL
Miridae	Deraeocorinae	Hyaliodini	Hyaliodes	vitripennis	Fagaceae	Quercus	falcata	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	nigrocinctus	Fagaceae	Quercus	virginiana	NULL
Miridae	Phylinae	Phylini	Plagiognathus	modestus	Fagaceae			post oak
Miridae	Phylinae	Phylini	Reuteroscopus	sp				post oak
Membracidae	Smiliinae	Smiliini	Ophiderma	flavicephala	Fagaceae	Quercus	marilandica	NULL
Miridae	Phylinae	Phylini	Plagiognathus	maculipennis	Fagaceae	Quercus	stellata	NULL
Miridae	Phylinae	Phylini	Hamatophylus	guttulosus				live oak
Miridae	Phylinae	Phylini	Atractotomus	miniatus	Fagaceae	Quercus	virginiana	NULL
Miridae	Phylinae	Phylini	Atractotomus	miniatus	Fagaceae	Quercus	virginianus	NULL
Miridae	Phylinae	Phylini	Atractotomus	miniatus	Fagaceae	Quercus	virginiana	live oak
Miridae	Phylinae	Phylini	Americodema	nigrolineatum	Fagaceae	Quercus	virginianus	live oak
Miridae	Orthotylinae	Orthotylini	Pseudoxenetus	regalis	Fagaceae	Quercus	virginiana	live oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Lineomyzocallis)	bellus	Fagaceae	Quercus		oak
Miridae	Mirinae	Mirini	Neocapsus	leviscutatus	Fagaceae	Quercus	stellata	post oak
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	sayi	Fagaceae	Quercus	virginianus	NULL
Miridae	Orthotylinae	Orthotylini	Lopidea	heidemanni	Fagaceae	Quercus	virginianus	NULL
Miridae	Phylinae	Phylini	Americodema	nigrolineatum	Fagaceae	Quercus	virginianus	NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsidea	fusiformis	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	tuberosus	Fagaceae	Quercus	stellata	post oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Aspidiotus	osborni	Fagaceae	Quercus	sp	oak
Membracidae	Smiliinae	Smiliini	Xantholobus	nigrocinctus	Fagaceae	Quercus	sp	NULL
Miridae	Mirinae	Mirini	Phytocoris	olseni	Fagaceae	Quercus	sp	NULL
Miridae	Mirinae	Mirini	Phytocoris	hypoleucoides	Fagaceae	Quercus	chihuahuensis	NULL
Cicadidae	Cicadinae	Cryptotympanini	Tibicen	inauditus	Fagaceae	Quercus	sp	oak
Cicadidae	Cicadinae	Cicadini	Neocicada	chisos	Fagaceae	Quercus	sp	oak
Reduviidae	Phymatinae	Phymatini	Phymata	luxa	Fagaceae	Quercus		NULL
Miridae	Mirinae	Mirini	Neocapsus	leviscutatus	Fagaceae	Quercus	sp	oak
Aleyrodidae	Aleyrodinae	Aleyrodinae_none	Aleuroplatus	quercusaquaticae	Fagaceae	Quercus	sp	oak
Miridae	Phylinae	Phylini	Plagiognathus	politus	Fagaceae	Quercus	buckleyi	NULL
Miridae	Phylinae	Phylini	Hamatophylus	guttulosus	Fagaceae	Quercus	buckleyi	NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsus	lutescens	Fagaceae	Quercus	virginiana	southern live oak
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsus	modestus	Fagaceae	Quercus	buckleyi	buckley oak
Diaspididae	Diaspididae_none	Diaspididae_none_none	Chrysomphalus	obscurus	Fagaceae	Quercus	virginiana	live oak
Miridae	Phylinae	Phylini	Phoenicocoris	rostratus	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuliginosus	Fagaceae	Quercus	stellata	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	discoidalis	Fagaceae	Quercus	laurifolia	NULL
Cicadellidae	Typhlocybinae	Erythroneurini	Eratoneura	gilesi	Fagaceae	Quercus	stellata	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	nebulosus	Fagaceae	Quercus	gambelii	NULL
Miridae	Mirinae	Mirini	Phytocoris	fraterculus	Fagaceae	Quercus	gambelii	NULL
Miridae	Phylinae	Phylini	Bisulcopsallus	fuscipunctatus	Fagaceae	Quercus	undulata	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	brevis	Fagaceae	Quercus	undulata	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	vanduzeei	Fagaceae	Quercus	undulata	NULL
Miridae	Phylinae	Phylini	Occidentodema	mcfarlandi	Fagaceae	Quercus	gambelii	NULL
Membracidae	Smiliinae	Smiliini	Telamonanthe	pulchella	Fagaceae	Quercus	gambelii	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pictus	Fagaceae	Quercus	gambelii	NULL
Miridae	Mirinae	Mirini	Phytocoris	maricopae	Fagaceae	Quercus	undulata	NULL
Membracidae	Smiliinae	Ceresini	Tortistilus	wickhami	Fagaceae	Quercus	gambelii	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	inflatus	Fagaceae	Quercus	gambelii	NULL
Miridae	Orthotylinae	Orthotylini	Aoplonema	rubrum	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Smiliini	Telamonanthe	pulchella	Fagaceae	Quercus	utahensis	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus	Fagaceae	Quercus	berberidifolia	scrub oak
Miridae	Mirinae	Mirini	Lygocoris	deraeocoroides	Fagaceae	Quercus	sp	NULL
Miridae	Phylinae	Phylini	Occidentodema	polhemusi	Fagaceae	Quercus	sp	NULL
Miridae	Mirinae	Mirini	Phytocoris	hopi	Fagaceae	Quercus	gambelii	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	schwarzii				oak
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	quercicola				oak
Miridae	Phylinae	Phylini	Pygovepres	vaccinicola	Fagaceae	Quercus	gambelii	NULL
Cicadellidae	Deltocephalinae	Athysanini	Euscelidius	variegatus	Fagaceae	Quercus	gambelii	NULL
Miridae	Mirinae	Mirini	Phytocoris	dumicola	Fagaceae	Quercus	gambelii	NULL
Miridae	Phylinae	Phylini	Tuxedo	nicholi	Fagaceae	Quercus	gambelii	NULL
Miridae	Mirinae	Mirini	Knightomiris	distinctus	Fagaceae	Quercus	gambelii	Gambel oak
Cicadidae	Tibicininae	Tibicinini	Okanagana	sp	Fagaceae	Quercus	sp	evergreen oak
Membracidae	Smiliinae	Telamonini	Telamona	extrema	Fagaceae	Quercus	sp	NULL
Miridae	Orthotylinae	Orthotylini	Reuteria	querci	Fagaceae	Quercus		oak
Miridae	Mirinae	Mirini	Phytocoris	eximius	Fagaceae	Quercus		oak
Miridae	Mirinae	Mirini	Phytocoris	puella	Fagaceae	Quercus		oak
Miridae	Mirinae	Mirini	Neolygus	omnivagus	Fagaceae	Quercus	alba	NULL
Cicadidae	Cicadettinae	Taphurini	Magicicada	sp	Fagaceae	Quercus	stellata	NULL
Acanaloniidae	Acanaloniinae	Acanaloniini	Acanalonia	bivittata	Fagaceae	Quercus		NULL
Achilidae	Achilinae	Plectoderini	Catonia	carolina				oak
Membracidae	Smiliinae	Polyglyptini	Entylia	carinata	Fagaceae	Quercus		NULL
Cicadellidae	Deltocephalinae	Athysanini	Chlorotettix (Chlorotettix)	spatulatus	Fagaceae	Quercus		NULL
Miridae	Phylinae	Phylini	Tuxedo	susansolomonae	Fagaceae	Quercus	garryana	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	sp				oak
Pentatomidae	Asopinae	Asopini	Podisus	brevispinus				pin oak
Cicadidae	Cicadettinae	Taphurini	Magicicada	sp	Fagaceae	Quercus	ilicifolia	scrub oak
Cicadidae	Cicadettinae	Taphurini	Magicicada	sp	Sapindaceae	Acer	rubrum	red oak
Membracidae	Smiliinae	Ceresini	Stictocephala	basalis	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	maculifrontis	Fagaceae	Quercus	macrocarpa	NULL
Membracidae	Smiliinae	Smiliini	Atymna	querci	Fagaceae	Quercus	macrocarpa	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuscipennis	Fagaceae	Quercus	velutina	NULL
Aphididae	Calaphidinae	Panaphidini	Lachnochaitophorus	querceus	Fagaceae	Quercus	nigra	NULL
Cicadellidae	Typhlocybinae	Typhlocybini	Ossiannilssonola	berenice	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	definita	Fagaceae	Quercus	borealis	NULL
Membracidae	Smiliinae	Smiliini	Atymna	helena	Fagaceae	Quercus	borealis	NULL
Membracidae	Smiliinae	Smiliini	Atymna	helena	Fagaceae	Quercus	macrocarpa	NULL
Membracidae	Smiliinae	Smiliini	Atymna	querci	Fagaceae	Quercus	borealis	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	inermis	Fagaceae	Quercus	macrocarpa	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	puritanus	Fagaceae	Quercus	borealis	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	evelyna	Fagaceae	Quercus	borealis	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	flava	Fagaceae	Quercus	borealis	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	maculifrontis	Fagaceae	Quercus	borealis	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	puritanus	Fagaceae	Quercus	ellipsoidalis	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	pubescens	Fagaceae	Quercus	ellipsoidalis	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	evelyna	Fagaceae	Quercus	ellipsoidalis	NULL
Membracidae	Smiliinae	Smiliini	Smilia	camelus	Fagaceae	Quercus	borealis	NULL
Membracidae	Smiliinae	Smiliini	Smilia	camelus	Fagaceae	Quercus	ellipsoidalis	NULL
Aphididae	Calaphidinae	Panaphidini	Neosymydobius	albasiphus	Fagaceae	Quercus	macrocarpa	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	discoidalis	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus	Fagaceae	Quercus	macrocarpa	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuliginosus	Fagaceae	Quercus	macrocarpa	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	griseus	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pallidifrontis	Fagaceae	Quercus	macrocarpa	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pulchellus	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pulchellus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pulchellus	Fagaceae	Quercus	macrocarpa	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	tuberosus	Fagaceae	Quercus	macrocarpa	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	definita	Fagaceae	Quercus	macrocarpa	NULL
Dictyopharidae	Dictyopharinae	Dictyopharini	Scolops	sulcipes	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	definita				red oak
Membracidae	Smiliinae	Smiliini	Atymna	helena	Fagaceae	Quercus		oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuscipennis	Fagaceae	Quercus	macrocarpa	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	definita	Fagaceae	Quercus	veluntia	NULL
Aphididae	Calaphidinae	Panaphidini	Neosymydobius	albasiphus	Fagaceae	Quercus		NULL
